"position_id";"name";"number";"unit";"lot_id";"tender_id";"isDeleted";"cost";"costPerUnit";"applyingAddress"
"17819927";"Программно-аппаратный комплекс локальной музейной автоматизированной билетно-пропускной системы для ГБУК г. Москвы «Мемориальный музей А.Н.Скрябина»";NULL;NULL;"25164778";"20647720";"0";NULL;NULL;NULL
"17819928";"Программно-аппаратный комплекс локальной музейной автоматизированной билетно-пропускной системы для ГБУК г. Москвы «Музей М.А. Булгакова»";NULL;NULL;"25164778";"20647720";"0";NULL;NULL;NULL
"17822428";"Демонтаж";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822429";"Разборка подвесных потолков";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822430";"Разборка покрытий полов из ковролина";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822431";"Разборка покрытий полов паркетных";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822432";"Разборка плинтусов деревянных и из пластмассовых материалов";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822433";"Снятие оконных переплетов остекленных";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822434";"Демонтаж оконных коробок в каменных стенах с отбивкой штукатурки в откосах";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822435";"Снятие подоконных досок деревянных в каменных зданиях";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822436";"Снятие дверных полотен";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822437";"Демонтаж дверных коробок в каменных стенах с отбивкой штукатурки в откосах";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822438";"Разборка обшивки стен из древесно-стружечных плит толщиной до 25 мм";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822439";"Демонтаж светильников для люминесцентных ламп";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822440";"Демонтаж кабеля";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822441";"Разборка диффузоров";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822442";"Полы";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822443";"Устройство покрытий из плит ЦСП";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822444";"Устройство покрытий из досок ламинированных замковым способом";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822445";"Устройство плинтусов поливинилхлоридных на винтах самонарезающих";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822446";"Устройство плинтусов пенополиуретановых";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822447";"Внутренняя отделка";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822448";"Устройство подвесных потолков по каркасу из оцинкованного профиля";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822449";"Устройство подвесных потолков из гипсокартонных листов (ГКЛ) одноуровневых";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822450";"Окраска поливинилацетатными водоэмульсионными составами улучшенная по сборным конструкциям потолков, подготовленным под окраску";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822451";"Шпатлевка потолков";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822452";"Покрытие поверхностей грунтовкой глубокого проникновения за 2 раза потолков";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822453";"Окрашивание водоэмульсионными составами поверхностей потолков, ранее окрашенных известковой или клеевой краской, с расчисткой старой краски более 35%";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822454";"Устройство плинтусов пенополиуретановых";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822455";"Облицовка стен гипсовиниловыми панелями по одинарному металлическому каркасу";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822456";"Оклейка обоями стен по монолитной штукатурке и бетону тиснеными и плотными";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822457";"Облицовка стен по одинарному металлическому каркасу из ПН и ПС профилей гипсокартонными листами в один слой оконным проемом";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822458";"Оклейка обоями стен по листовым материалам, гипсобетонным и гипсолитовым поверхностям тиснеными и плотными";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822459";"Окраска поливинилацетатными водоэмульсионными составами улучшенная по сборным конструкциям стен, подготовленным под окраску";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822460";"Установка радиаторных решеток";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822461";"Устройство уголков ПВХ (по периметру откосов)";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822462";"Установка лючков 400*400";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822463";"Зашивка проемов в перегородках по мет.каркасу";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822464";"Проемы";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822465";"Установка блоков в наружных и внутренних дверных проемах в каменных стенах, площадь проема более 3 м2";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822466";"Установка оконных блоков из ПВХ профилей поворотных (откидных, поворотно-откидных) с площадью проема более 2 м2 двухстворчатых";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822467";"Установка подоконных досок из ПВХ в каменных стенах толщиной до 0,51 м";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822468";"Облицовка оконных и дверных откосов декоративным бумажно-слоистым пластиком или листами из синтетических материалов на клее";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822469";"Устройство уголков ПВХ (по периметру откосов)";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822470";"Облицовка оконных проемов в наружных стенах откосной планкой из оцинкованной стали с полимерным покрытием с устройством водоотлива оконного из оцинкованной стали с полимерным покрытием";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822471";"Электромонтажные работы";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822472";"Светильник отдельно устанавливаемый на штырях с количеством ламп в светильнике 2";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822473";"Светильник в подвесных потолках, устанавливаемый на закладных деталях, количество ламп в светильнике до 4";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822474";"Выключатель одноклавишный неутопленного типа при открытой проводке";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822475";"Розетка штепсельная утопленного типа при скрытой проводке";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822476";"Лоток металлический штампованный по установленным конструкциям, ширина лотка до 200 мм";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822477";"Кабель двух-четырехжильный по установленным конструкциям и лоткам с установкой ответвительных коробок в помещениях с нормальной средой сечением жилы до 10 мм2";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822478";"Вывоз мусора";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822479";"Мусор строительный - погрузка вручную";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17822480";"Перевозка до 15 км грузов автомобилями-самосвалами (работающими вне карьеров) - груз 1 класса";NULL;NULL;"25168833";"20654448";"0";NULL;NULL;NULL
"17833131";"Поставка хлеба пшеничного
                        
                        

                        
Поставка хлеба ржаного
                        
                        

                        
Поставка печенья
                        
                        

                        
Поставка кондитерского изделия - вафли";NULL;NULL;"25183712";"20637288";"0";NULL;NULL;NULL
"17839743";"Программно-аппаратный комплекс локальной музейной автоматизированной билетно-пропускной системы для ГБУК г. Москвы «Московская государственная картинная галерея Народного художника СССР Ильи Глазунова»";NULL;NULL;"25191927";"20647717";"0";NULL;NULL;NULL
"17839744";"Программно-аппаратный комплекс локальной музейной автоматизированной билетно-пропускной системы для ГБУК г .Москвы «Мультимедийный комплекс актуальных искусст»";NULL;NULL;"25191927";"20647717";"0";NULL;NULL;NULL
"17839745";"Программно-аппаратный комплекс локальной музейной автоматизированной билетно-пропускной системы для ГБУК г. Москвы «Мемориальный музей космонавтики»";NULL;NULL;"25191927";"20647717";"0";NULL;NULL;NULL
"17839746";"Программно-аппаратный комплекс локальной музейной автоматизированной билетно-пропускной системы для ГБУК г. Москвы «Государственный историко-архитектурный художественный и ландшафтный музей-заповедник «Царицыно»";NULL;NULL;"25191927";"20647717";"0";NULL;NULL;NULL
"17839747";"Центральный программно-аппаратный комплекс единой автоматизированной системы резервирования и продажи билетов для ГКУ Технический центр Департамента культуры города Москвы";NULL;NULL;"25191927";"20647717";"0";NULL;NULL;NULL
"17896114";"Наименование товара";NULL;NULL;"25272438";"20723785";"0";NULL;NULL;NULL
"17929317";"Пульт управления и контроля";NULL;NULL;"25315809";"20766561";"0";NULL;NULL;NULL
"17929318";"Прибор приемно-контрольный охранно-пожарный (радиорасширитель)";NULL;NULL;"25315809";"20766561";"0";NULL;NULL;NULL
"17929319";"Прибор приемно-контрольный охранно-пожарный (радиорасширитель)";NULL;NULL;"25315809";"20766561";"0";NULL;NULL;NULL
"17929320";"Источник бесперебойного питания";NULL;NULL;"25315809";"20766561";"0";NULL;NULL;NULL
"17929321";"Аккумулятор";NULL;NULL;"25315809";"20766561";"0";NULL;NULL;NULL
"17929322";"Извещатель пожарный дымовой  АВРОРА-ДР или эквивалент";NULL;NULL;"25315809";"20766561";"0";NULL;NULL;NULL
"17929323";"Извещатель пожарный дымовой АВРОРА-ДОР с речевым оповещением   или эквивалент";NULL;NULL;"25315809";"20766561";"0";NULL;NULL;NULL
"17929324";"Извещатель пожарный ручной";NULL;NULL;"25315809";"20766561";"0";NULL;NULL;NULL
"17929325";"Транспарант световой «ВЫХОД»";NULL;NULL;"25315809";"20766561";"0";NULL;NULL;NULL
"17929326";"Кабельный канал";NULL;NULL;"25315809";"20766561";"0";NULL;NULL;NULL
"17929327";"Кабель";NULL;NULL;"25315809";"20766561";"0";NULL;NULL;NULL
"17929328";"Кабель";NULL;NULL;"25315809";"20766561";"0";NULL;NULL;NULL
"17929329";"Автомат ИЭК ВА 47-29 6А или эквивалент";NULL;NULL;"25315809";"20766561";"0";NULL;NULL;NULL
"17938935";"Комплект детского постельного белья";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"17938936";"Комплект детского постельного белья";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"17938937";"Полотенце для ногвафельное";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"17938938";"Полотенце для лица и рук махровое";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"17938939";"Полотенце махровое";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"17938940";"Подушка детская";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"17938941";"Одеяло детское";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"17938942";"Одеяло детское";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"17938943";"Покрывало";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"17938944";"Покрывало";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"17938945";"Наматрасник";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"17938946";"Коврик прикроватный";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"17938947";"Вуаль";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"17938948";"Нетканое полотно для мытья полов.";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"17938949";"Мешки для белья";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"17938950";"Дорожкиковровые";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"17938951";"Пеленка";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"17938952";"Салфетка";NULL;NULL;"25328415";"20761958";"0";NULL;NULL;NULL
"18022004";"Разработка проекта планировки территории на жилой квартал №5 между улицами Кирова, Набережная, Чкалова, Советская";NULL;NULL;"25457551";"20878777";"0";NULL;NULL;NULL
"18022005";"Разработка проекта планировки территории нажилой квартал № 9 между улицами Кирова, Центральная, Чкалова, Олейникова";NULL;NULL;"25457551";"20878777";"0";NULL;NULL;NULL
"18035346";"Мясо говядины";NULL;NULL;"25476207";"20898504";"0";NULL;NULL;NULL
"18035347";"в т.ч. НДС";NULL;NULL;"25476207";"20898504";"0";NULL;NULL;NULL
"18064220";"Мясо.
                        
                        
Отрубы из говядины охлажденные.";NULL;NULL;"25513787";"20918390";"0";NULL;NULL;NULL
"18090101";"Оказание охранных услуг для нужд ГКУ «ИС района Отрадное»";NULL;NULL;"25547692";"20954205";"0";NULL;NULL;NULL
"18136075";"Форма торгов";NULL;NULL;"25610243";"21010619";"0";NULL;NULL;NULL
"18136076";"Наименование";NULL;NULL;"25610243";"21010619";"0";NULL;NULL;NULL
"18208097";"Рукав пожарный";NULL;NULL;"25707025";"21087096";"0";NULL;NULL;NULL
"18249724";"Фарш куриный";NULL;NULL;"25765016";"21137515";"0";NULL;NULL;NULL
"18249725";"Фарш говяжий";NULL;NULL;"25765016";"21137515";"0";NULL;NULL;NULL
"18249726";"Мясо говядины";NULL;NULL;"25765016";"21137515";"0";NULL;NULL;NULL
"18258396";"Вид градостроительной документации";NULL;NULL;"25775294";"21147215";"0";NULL;NULL;NULL
"18258397";"Основание для разработки градостроительной документации";NULL;NULL;"25775294";"21147215";"0";NULL;NULL;NULL
"18288910";"Раздел 1. Работы по демонтажу";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288911";"Демонтаж покрытия пола из линолеума (3 слоя)";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288912";"Демонтаж цементно-песчаной стяжки толщиной до 30мм";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288913";"Демонтаж плинтуса из поливинилхлорида";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288914";"Расчистка стен от старой краски";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288915";"Демонтаж подвесного потолка типа «Армстронг»";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288916";"Демонтаж дверного блока";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288917";"Демонтаж выключателя";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288918";"Демонтаж светильников потолочных";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288919";"Раздел 2. Общестроительные работы";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288920";"Полы";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288921";"Устройство выравнивающего слоя толщиной до 20мм из цементно-песчаной смеси марки М 150";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288922";"Устройство выравнивающего слоя из самовыравнивающей смеси";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288923";"Огрунтовка пола";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288924";"Устройство покрытия пола из линолеума износостойкого (коммерческого) на клее";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288925";"Устройство плинтусов поливинилхлоридных";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288926";"Устройство стыковочной планки (порожки)";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288927";"Двери";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288928";"Установка дверных блоков (деревянных, со сплошным заполнением, ламинированных)";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288929";"Короб для трубопроводов отопления";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288930";"Облицовка трубопроводов отопления гипсокартонными листами толщиной 12,5мм по металлическому каркасу, с последующей шпатлевкой и окраской водно-дисперсионной  краской за 2 раза";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288931";"Отделочные работы";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288932";"Сплошное выравнивание стен и колонн сухими штукатурными смесями";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288933";"Шпатлевка стен (стены, колонны)";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288934";"Оклейка стен стеклообоями с последующей окраской водно-дисперсионными красками за 2 раза";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288935";"Окраска колонн водно-дисперсионной краской за 2 раза";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288936";"Ремонт откосов сухими штукатурными смесями с последующей шпатлевкой, огрунтовкой и покраской эмалью ПФ-115, ширина откоса - до 500мм";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288937";"Потолок";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288938";"Устройство подвесного потолка";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288939";"Монтаж остекленных перегородок";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288940";"Монтаж остекленных перегородок";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288941";"Раздел 3. Электрооборудование и электроосвещение";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288942";"Монтаж щита навесного сборного  ГРЩ 1 в комплекте (состав каждого комплекта):";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288943";"Монтаж щита освещения ЩО 1 утопленного в комплекте (состав каждого комплекта):";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288944";"Монтаж щита освещения ЩС 1 утопленного в комплекте (состав каждого комплекта):";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288945";"Монтаж щита утопленного ЩК 1 сборного в комплекте (состав каждого комплекта):";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288946";"Монтаж труб из самозатухающего поливинилхлоридного пластика";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288947";"Монтаж силовых кабелей, с медными жилами, не распространяющие горение, с низким дымо- и газовыделением, низкой токсичностью продуктов горения, с изоляцией и оболочкой из поливинилхлоридного пластиката пониженной пожарной опасности, сечением:В ";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288948";"х50 мм открыто";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288949";"х4 мм в трубе поливинилхлоридной диаметром 40мм";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288950";"х16 мм в трубе поливинилхлоридной диаметром 50мм";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288951";"х1,5 мм в трубе поливинилхлоридной диаметром 20мм";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288952";"х2,5мм в трубе поливинилхлоридной диаметром 20мм";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288953";"п. 3.2 Электроустановочные изделия и электроосвещение";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288954";"Монтаж розетки штепсельной двухполюсной с заземляющим контактом для открытой установки";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288955";"Монтаж розетки штепсельной двухполюсной с заземляющим контактом для скрытой установки компьютерная";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288956";"Монтаж светильника с четырьмя  люминисцетными лампами, встроенного с опаловым рассеивателем, степень защиты 20";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288957";"Монтаж светильника с четырьмя люминисцетными лампами, встроенного с опаловым рассеивателем, степень защиты 20 (коридор)";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288958";"Выключатель клавишный для скрытой установки";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288959";"Указатель «Выход» с автономным питанием настенный в комплекте с лампой и подвеской";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288960";"Монтаж коробок установочных";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288961";"Монтаж коробок разветвительных";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288962";"Монтаж коробок соединительных";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288963";"Пробивка в кирпичных стенах отверстий диаметром до 50мм при толщине стен до 25см";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288964";"Пробивка в кирпичных стенах отверстий диаметром до 60мм при толщине стен до 51см";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288965";"Пробивка в кирпичных стенах отверстий диаметром до 100 мм при толщине стен до 25см";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18288966";"Пробивка в кирпичных стенах борозд площадью сечения до 20см2";NULL;NULL;"25813544";"21182427";"0";NULL;NULL;NULL
"18302675";"Наименование адрес и телефон";NULL;NULL;"25829660";"21195422";"0";NULL;NULL;NULL
"18333044";"Форма торгов";NULL;NULL;"25869866";"21216837";"0";NULL;NULL;NULL
"18333045";"Наименование";NULL;NULL;"25869866";"21216837";"0";NULL;NULL;NULL
"18348169";"Линолеум";NULL;NULL;"25895942";"21252387";"0";NULL;NULL;NULL
"18348170";"Клей КН-2";NULL;NULL;"25895942";"21252387";"0";NULL;NULL;NULL
"18348171";"Подоконные доски из ПВХ";NULL;NULL;"25895942";"21252387";"0";NULL;NULL;NULL
"18348172";"Уголок ПВХ";NULL;NULL;"25895942";"21252387";"0";NULL;NULL;NULL
"18348173";"Краска";NULL;NULL;"25895942";"21252387";"0";NULL;NULL;NULL
"18348174";"Шпатлевка";NULL;NULL;"25895942";"21252387";"0";NULL;NULL;NULL
"18348175";"Цементно-известковый раствор";NULL;NULL;"25895942";"21252387";"0";NULL;NULL;NULL
"18348176";"Водоэмульсионная краска";NULL;NULL;"25895942";"21252387";"0";NULL;NULL;NULL
"18348177";"Известковый раствор";NULL;NULL;"25895942";"21252387";"0";NULL;NULL;NULL
"18348178";"Поливинилацетатный водоэмульсионный состав";NULL;NULL;"25895942";"21252387";"0";NULL;NULL;NULL
"18348179";"Сухая растворная смесь";NULL;NULL;"25895942";"21252387";"0";NULL;NULL;NULL
"18348180";"Масляный состав для окраски";NULL;NULL;"25895942";"21252387";"0";NULL;NULL;NULL
"18348181";"Выключатель двухклавишный утопленного типа";NULL;NULL;"25895942";"21252387";"0";NULL;NULL;NULL
"18348182";"Светильник ЛПО 09-2Х36";NULL;NULL;"25895942";"21252387";"0";NULL;NULL;NULL
"18348183";"Выключатели и переключатели защитные";NULL;NULL;"25895942";"21252387";"0";NULL;NULL;NULL
"18348184";"Розетка штепсельная утопленного типа при скрытой проводке";NULL;NULL;"25895942";"21252387";"0";NULL;NULL;NULL
"18427111";"Форма торгов";NULL;NULL;"26012469";"21348402";"0";NULL;NULL;NULL
"18427112";"Наименование";NULL;NULL;"26012469";"21348402";"0";NULL;NULL;NULL
"18433586";"Материальные ресурсы";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433587";"СКИПИДАР ЖИВИЧНЫЙ";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433588";"СТАЛЬ УГЛОВАЯ РАВНОПОЛОЧНАЯ ОБЩЕГО НАЗНАЧЕНИЯ, МАРКА СТ0, ШИРИНА ПОЛКИ 20-32 ММ (1 секция = 4м/п*1,364кг*427";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433589";"ВОДА";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433590";"ЦЕМЕНТ ОБЩЕСТРОИТЕЛЬНЫЙ, ПОРТЛАНДЦЕМЕНТ ОБЩЕГО НАЗНАЧЕНИЯ, МАРКА 400";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433591";"ЩЕБЕНЬ ИЗ ЕСТЕСТВЕННОГО КАМНЯ ДЛЯ ДОРОЖНЫХ РАБОТ, МАРКА 1200 - 800, ФРАКЦИЯ 10 - 20 ММ";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433592";"ЭЛЕКТРОДЫ, ТИП Э-42, 46, 50, ДИАМЕТР 4 - 6 ММ";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433593";"ПРОФИЛИ СТАЛЬНЫЕ ЭЛЕКТРОСВАРНЫЕ КВАДРАТНОГО СЕЧЕНИЯ (ТРУБЧАТЫЕ БАЛКИ), РАЗМЕР СТОРОНЫ 40 ММ, ТОЛЩИНА СТЕНКИ 2 ММ (1м/п*2,451*430)";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433594";"СРЕДСТВО СВЯЗУЮЩЕЕ УНИВЕРСАЛЬНОЕ ПОЛИУРЕТАНОВОЕ НА ОСНОВЕ РЕЗИНОВОЙ И КАУЧУКОВОЙ КРОШКИ ДЛЯ УСТРОЙСТВА ВЫСОКОПРОЧНЫХ ЭЛАСТИЧНЫХ ПОКРЫТИЙ";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433595";"КРОШКА РЕЗИНОВАЯ ГРАНУЛИРОВАННАЯ, ФРАКЦИЯ 2-3 ММ";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433596";"ПИГМЕНТЫ СУХИЕ КРАСНОГО ЦВЕТА, ЖЕЛЕЗООКИСНЫЕ";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433597";"ПЛИТКА ТАКТИЛЬНАЯ РЕЗИНОПОЛИУРЕТАНОВАЯ, РАЗМЕРЫ 500Х500Х8 ММ";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433598";"КИСЛОРОД ТЕХНИЧЕСКИЙ ГАЗООБРАЗНЫЙ";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433599";"КРАСКИ МАСЛЯНЫЕ ЖИДКОТЕРТЫЕ ЦВЕТНЫЕ (ГОТОВЫЕ К УПОТРЕБЛЕНИЮ) ДЛЯ НАРУЖНЫХ И ВНУТРЕННИХ РАБОТ, МАРКА МА-15";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433600";"ОЛИФА ДЛЯ ОКРАСКИ НАТУРАЛЬНАЯ";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433601";"ПЕСОК ДЛЯ СТРОИТЕЛЬНЫХ РАБОТ, РЯДОВОЙ";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433602";"ПЛЕНКА ПОЛИЭТИЛЕНОВАЯ, ТОЛЩИНА 0,12 - 0,15 ММ";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433603";"ПРОПАН-БУТАН ГАЗООБРАЗНЫЙ";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433604";"СМЕСИ БЕТОННЫЕ, БСГ, ТЯЖЕЛОГО БЕТОНА НА ГРАНИТНОМ ЩЕБНЕ, КЛАСС ПРОЧНОСТИ:  15 (М200); П3, ФРАКЦИЯ 5-20, F50-100, W0-2";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
"18433605";"РАСТВОРЫ ЦЕМЕНТНЫЕ, МАРКА 100";NULL;NULL;"26019151";"21355443";"0";NULL;NULL;NULL
