"lot_id";"tender_id";"name";"cost";"srcCost";"isDeleted";"lastCheckTime";"costPerUnit";"number";"unit";"region_id";"field_id";"company_id";"applyingAddress";"phase_id";"lotNumber"
"18280170";"14294789";"выполнение работ по межеванию и постановке на кадастровый учет земельных участков на площадке в 6,3 км. по направлению на северо-восток от п. Логовой Емельяновского района для бесплатного предоставления многодетным гражданам ";"1222223";NULL;"0";"2015-07-05 06:57:12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18281771";"11399322";"Открытый аукцион в электронной форме среди субъектов малого предпринимательства на право заключения государственного контракта на выполнение работ по ремонту систем ДУиППА с устройством систем сигнализации безопасности пожарного оборудования жилых многоквартирных домов по статье "" внепрограммные мероприятия капитального ремонта"" ";"3951997";NULL;"0";"2015-07-08 13:19:24";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18282999";"11558512";"Выполнение работ по оптимизации дорожного движения на ул. Октябрьская, ул. Авиаторов, ул. Партизана Железняка в г. Красноярске ";"4760554.25";NULL;"0";"2015-07-08 10:58:22";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18283894";"11600570";"1126ЭА-2-12 . Открытый аукцион в электронной форме на право заключить государственный контракт на выполнение работ по замене дорожных знаков на автомобильной дороге (22 ОП РЗ 22Р-0152 ) Шопша-Иваново-Н .Новгород км 263+800 – км 317+549 в Чкаловском районе Нижегородской области ";"3367952";NULL;"0";"2015-07-08 10:15:10";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18285727";"11676594";"1205ЭА-2-12. Открытый аукцион в электронной форме на выполнение комплекса работ по объекту «Разработка проектной документации на строительство мостового перехода через р.Белая на автомобильной дороге (22 ОП МЗ 22Н-1930) р.Белая – Федурино – Вороново – Соболиха км 0+203 в Городецком районе Нижегородской области» ";"3658757";NULL;"0";"2015-07-08 08:43:14";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18286874";"11746041";"Выполнение подрядных работ по ремонту (замена оконных блоков) муниципального дошкольного образовательного бюджетного учреждения детский сад комбинированного вида № 35 г. Сочи ";"1100000";NULL;"0";"2015-07-08 07:23:08";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18290104";"14301456";"Поставка расходных материалов для компьютерной техники и оргтехники (субъектами малого предпринимательства). ";"1098534.81";NULL;"0";"2015-07-05 06:50:10";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18292687";"11842266";"1301ЭА-2-12 . Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на выполнение работ по капитальному ремонту ГБУЗ НО « Семеновская центральная районная больница» ( Зименковский ФАП - общестроительные и электромонтажные работы) ";"1288807";NULL;"0";"2015-07-08 05:22:13";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18293289";"14303838";"расходный материал для клинико-диагностической лаборатории ";"1124500";NULL;"0";"2015-07-05 06:46:31";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18295163";"11862843";"1329ЭА-2-12. Открытый аукцион в электронной форме на право заключить государственный контракт на выполнение работ по замене дорожного металлического ограждения барьерного типа на участке автомобильной дороги (22 ОП РЗ 22К-0037) Кстово - Д. Константиново-а /д Н.Новгород-Саратов км 35+272- км 35+528, км 36+107 км 36+432 в Дальнеконстантиновском районе Нижегородской области ";"1965461";NULL;"0";"2015-07-08 04:52:56";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18296659";"14307229";"поставка оборудования для пищеблока детского сада ";"1176237";NULL;"0";"2015-07-05 06:41:44";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18296920";"14307169";"Выполнение работ по огнезащитной обработке деревянных конструкций чердачных помещений объектов МБУЗ « ТЦРБ » ";"2120790.4";NULL;"0";"2015-07-05 06:42:12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18303217";"11904014";"1380ЭА-2-12. Открытый аукцион в электронной форме на право заключить государственный контракт на выполнение комплекса работ по объекту «Разработка проектной документации на капитальный ремонт трубы на автомобильной дороге (22 ОП МЗ 22Н-2702) Кулебаки-Валтово-Салавирь-Петров Мост км 29+917 в Навашинском районе Нижегородской области» ";"1106963";NULL;"0";"2015-07-08 03:44:05";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18303219";"11904061";"1377ЭА-2-12. Открытый аукцион в электронной форме на право заключить государственный контракт на выполнение комплекса работ по объекту «Разработка проектной документации на капитальный ремонт трубы на автомобильной дороге (22 ОП РЗ 22К-0055) Бутурлино-Сурадеево-Гагино км 34+349 в Бутурлинском районе Нижегородской области» ";"1114024";NULL;"0";"2015-07-08 03:43:44";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18303253";"14311048";"Выполнение работ по строительству газопровода низкого давления в рабочем поселке Виля города Выкса Нижегородской области (2 очередь строительства). Расширение газораспределительной сети. ";"49924490";NULL;"0";"2015-07-05 06:34:40";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18304942";"14313184";"3068ЭА-2-12. Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на выполнение работ по капитальному ремонту ГБУЗ НО « НОКПД » (лечебный корпус филиала «Автозаводский») ";"2473914";NULL;"0";"2015-07-05 06:29:43";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18308478";"14313234";"3069ЭА-2-12. Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на выполнение работ по капитальному ремонту ГБУЗ НО «КПБ № 1 г.Н. Новгорода» (отделение № 2 помещение «литер А1») ";"1789938";NULL;"0";"2015-07-05 06:29:21";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18308789";"14313765";"3072ЭА-2-12. Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на выполнение работ по капитальному ремонту ГБУЗ НО « НОНД » (стационарное отделение №3) ";"2766746";NULL;"0";"2015-07-05 06:27:10";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18324080";"14328481";"Поставка технологического оборудования пищеблока для детского сада в Октябрьском районе г. Новосибирска. ";"3650000";NULL;"0";"2015-07-05 06:01:58";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18328720";"14332274";"Выполнение работ по объекту «Продолжение Кирочной ул. до ул. Красных Текстильщиков» ";"233079710";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18332379";"11556772";"Выполнение работ по ремонту проездов к дворовым территориям многоквартирных домов по улицам 9 Мая, Алексеева , Водопьянова , М. Залки , Светлогорская, Урванцева , Шумяцкого , пр. Комсомольский Советского района г. Красноярска в 2012 году ";"11527877.74";NULL;"0";"2015-07-08 11:01:10";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18332433";"11553277";"Выполнение работ по ремонту проездов к дворовым территориям многоквартирных домов в микрорайоне Зеленая Роща Советского района г. Красноярска в 2012 году ";"8265725.19";NULL;"0";"2015-07-08 11:04:03";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18332445";"11553280";"Выполнение работ по ремонту проездов к дворовым территориям многоквартирных домов в микрорайоне Солнечный Советского района г. Красноярска в 2012 году ";"6524698.01";NULL;"0";"2015-07-08 11:04:04";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18335419";"11776393";"Поставка мебели для организации и ведения судебного делопроизводства в судах общей юрисдикции и Управлении г.Москвы ";"8000000";NULL;"0";"2015-07-08 06:44:37";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18336334";"11810925";"Ремонт помещений ВЭШ СПбГУЭФ № 212,222,223, 226,235,236,308,338, 415,421, коридоров(полы) ";"1500000";NULL;"0";"2015-07-08 06:02:36";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18341529";"14341806";"выполнение работ по капитальному ремонту спортивного зала муниципального казенного образовательного учреждения « Сухобузимская средняя общеобразовательная школа» ";"1309172";NULL;"0";"2015-07-05 05:34:59";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18348835";"14347111";"Выполнение работ по ремонту дневного стационара муниципального бюджетного учреждения здравоохранения «Городская больница № 5» г. Красноярска. ";"1947200";NULL;"0";"2015-07-05 05:25:51";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18354191";"14351185";"Открытый аукцион в электронной форме №22 на право заключения гражданско-правового договора на выполнение капитального ремонта здания хирургического отделения для нужд МБУ «Красногвардейская ЦРБ» ";"1009243";NULL;"0";"2015-07-05 05:17:44";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18358785";"14354669";"Открытый аукцион в электронной форме на право заключения Договора на выполнение работ по погрузке и вывозу снега с территории ГБУК г.Москвы «ГМЗ « Царицыно » в январе-марте 2013 года ";"18335000";NULL;"0";"2015-07-05 05:07:08";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18359265";"14354948";"3063ЭА-1-12.Поставка полуприцепов специальных сельскохозяйственных для нужд ГБУ НО « Агротеххимцентр » ";"4755000";NULL;"0";"2015-07-05 05:06:05";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18359386";"14355714";"Поставка автомобильных шин, дисков для нужд муниципального бюджетного учреждения городского округа Самара ""Центр информационно-хозяйственного и автотранспортного обеспечения"". ";"1279441.33";NULL;"0";"2015-07-05 05:03:16";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18361059";"11556770";"Выполнение работ по ремонту проездов к дворовым территориям многоквартирных домов в микрорайоне Северный Советского района г. Красноярска в 2012 году ";"10469809.51";NULL;"0";"2015-07-08 11:01:12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18361061";"11553275";"Выполнение работ по ремонту проездов к дворовым территориям многоквартирных домов в микрорайоне Взлетка Советского района г. Красноярска в 2012 году ";"12213260.22";NULL;"0";"2015-07-08 11:04:06";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18361062";"11553278";"Выполнение работ по капитальному ремонту сетей наружного освещения МБОУ СОШ города Красноярска ";"7778727.18";NULL;"0";"2015-07-08 11:04:03";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18361174";"11595978";"Право заключения контракта на выполнение ремонтно-строительных (строительно-монтажных) работ на объекте МБДОУ № 74 «Детский сад комбинированного вида «Земляничка» (ОАЭФ-ООРиУ-117-12) ";"3978503.34";NULL;"0";"2015-07-08 10:20:25";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18361427";"11614185";"Выполнение работ по капитальному ремонту сетей наружного освещения муниципальных бюджетных дошкольных образовательных учреждений города Красноярска ";"4475336.25";NULL;"0";"2015-07-08 10:04:59";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18361431";"11620907";"Открытый аукцион в электронной форме на право заключения государственного контракта на выполнение работ по окраске металлического газонного ограждения простого рисунка по СВАО в районах: ""Алексеевский"", "" Алтуфьевский "", ""Бабушкинский"", "" Бибирево "", ""Бутырский"", "" Лианозово "", "" Лосиноостровский "", "" Марфино "", "" Марьина Роща"", ""Северное Медведково "", ""Южное Медведково "", ""Останкинский"", ""Отрадное"", "" Ростокино "", "" Сбиблово "", ""Ярославский"" Алтуфьевское шоссе ";"6750385.64";NULL;"0";"2015-07-08 09:57:17";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18362089";"11723962";"поставка каменного угля ";"8700000";NULL;"0";"2015-07-08 07:47:56";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18362845";"11833427";"выполнение работ по ремонту проездов к дворовым территориям многоквартирных домов в Октябрьском районе города Красноярска по адресу: ул. Бебеля , 61 - Чкалова 39а ";"2527237.93";NULL;"0";"2015-07-08 05:34:53";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18365376";"11563194";"Выполнение работ по капитальному ремонту кардиологического отделения МБУЗ «ГКБ № 6 им. Н.С. Карповича» г. Красноярска ";"33924700";NULL;"0";"2015-07-08 10:55:14";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18370890";"11553279";"Выполнение работ по ремонту проездов к дворовым территориям многоквартирных домов в Железнодорожном районе г. Красноярска ";"9790473.86";NULL;"0";"2015-07-08 11:04:05";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18370950";"11590243";"Проведение технического обслуживания и планово-предупредительных ремонтов (ТО и ППР) установок пожарной автоматики на объектах СПбГУЭФ . ";"3213278.56";NULL;"0";"2015-07-08 10:25:10";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18370997";"11571688";"Выполнение работ по ремонту фасада и устройству козырька МБОУ «Средняя общеобразовательная школа №9» Управления образования Администрации Северодвинска. ";"6858186.8";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18371667";"11770022";"ПРАВО ЗАКЛЮЧЕНИЯ ГРАЖДАНСКО-ПРАВОВЫХ ДОГОВОРОВ БЮДЖЕТНЫХ УЧРЕЖДЕНИЙ НА ПОСТАВКУ ПЕРЕВЯЗОЧНЫХ СРЕДСТВ ДЛЯ НУЖД УЧРЕЖДЕНИЙ ЗДРАВООХРАНЕНИЯ МУРМАНСКОЙ ОБЛАСТИ ";"7984545.6";NULL;"0";"2015-07-08 06:55:46";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18371735";"11752126";"1252ЭА-2-12 . Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на выполнение работ по капитальному ремонту поликлинического отделения детской больницы «Айболит», по адресу г. Павлово, ул. Кирова, д.30 ГБУЗ НО «Павловская ЦРБ» ";"3865557";NULL;"0";"2015-07-08 07:12:21";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18373138";"11901079";"Выбор поставщика на право заключения государственного контракта на поставку картриджей для нужд ГУ - Отделения ПФР по г. Москве и Московской области среди субъектов малого предпринимательства ";"2900000";NULL;"0";"2015-07-08 03:53:10";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18374917";"11956589";"Капитальный ремонт здания и помещений пригодных для создания дополнительных мест детям обучающимся по основным общеобразовательным программам дошкольного образования, а также благоустройство прилегающей территории структурного подразделения государственного бюджетного общеобразовательного учреждения Самарской области муниципального района Кошкинский основной общеобразовательной школы с.Старое Ивановка, расположенного по адресу: Самарская область, Кошкинский район, с. Старая Ивановка, ул. Центральная, 2 ";"2625400";NULL;"0";"2015-07-08 02:23:08";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18383551";"11302083";"выборочный капитальный и текущий ремонт загородной базы ";"9441704.9";NULL;"0";"2015-07-08 14:48:36";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18384587";"11522704";"Выполнение строительно-монтажных работ по объекту: «Газоснабжение села Богушовка Хостинского района г.Сочи» ";"26681259.25";NULL;"0";"2015-07-08 11:37:43";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18386055";"11695789";"Поставка школьной мебели (ОАЭФ-УО и ДО-015-12) ";"10214070";NULL;"0";"2015-07-08 08:19:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18386804";"14366482";"выполнение работ по замене окон и дверей в детском соматическом корпусе МБУЗ «ГКБ № 20 им. И.С. Берзона » г. Красноярска ";"5064718";NULL;"0";"2015-07-05 04:48:54";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18387251";"11752535";"1289ЭА-1-12. Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на поставку кроватей функциональных для нужд Государственного бюджетного учреждения здравоохранения Нижегородской области « Борская центральная районная больница» в рамках программы «Модернизация здравоохранения Нижегородской области на 2011-2012 годы» ";"3600000";NULL;"0";"2015-07-08 07:10:57";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18387753";"11775032";"1305ЭА-1-12. Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на поставку кроватей функциональных для нужд Государственного бюджетного учреждения здравоохранения Нижегородской области «Павловская центральная районная больница» в рамках программы «Модернизация здравоохранения Нижегородской области на 2011-2012 годы» ";"4800000";NULL;"0";"2015-07-08 06:46:31";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18388365";"11797827";"право заключения государственного контракта на поставку сбалансированной сухой молочной смеси для дополнительного мультикомплексного питания детей в возрасте от 1 года до 3 лет ";"5377400";NULL;"0";"2015-07-08 06:17:07";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18388712";"14367264";"выполнение работ по замене полового покрытия в коридорах первого и второго этажей в здании муниципального казенного общеобразовательного учреждения « Элитовская средняя общеобразовательная школа» в ноябре-декабре 2012 года ";"1100000";NULL;"0";"2015-07-05 04:46:56";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18391820";"11883640";"Открытый аукцион в электронной форме на право заключения муниципального контракта на выполнение работ по строительству наружных сетей водоснабжения и канализации жилых до мов №9,10, 12 - 18 по ул. Суворова и №7 по ул. Садовая в г. Володарск Нижегородской области ";"2436627.82";NULL;"0";"2015-07-08 04:14:46";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18408053";"10845868";"Выполнение проектно-изыскательских работ по объекту «Детский сад № 1 в Октябрьском районе» г. Красноярска ";"3400000";NULL;"0";"2015-07-08 20:13:25";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18408058";"10840721";"Выполнение проектно-изыскательских работ по объекту «Детский сад № 1 в Свердловском районе» г. Красноярска ";"3400000";NULL;"0";"2015-07-08 20:15:58";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18408064";"10846731";"Право заключения муниципального контракта на выполнение капитального ремонта в помещениях МБУЗ "" Козульская ЦРБ"" (4-х этажный лечебный корпус: отделение приемного покоя - 1-й этаж; хирургическое отделение: операционный блок, палата интенсивной терапии - 3-й этаж) ";"12570065";NULL;"0";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18408065";"10847372";"Выполнение проектно-изыскательских работ по объекту «Детский сад № 2 в Железнодорожном районе» г. Красноярска ";"3400000";NULL;"0";"2015-07-08 20:12:20";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18409755";"11667343";"Право заключения контракта на выполнение работ по ремонту моста через реку Талнахская на км 0+010 автомобильной дороги по ул. Строителей муниципального образования город Норильск (ОАЭФ-ООРиУ-127-12) ";"10091290.38";NULL;"0";"2015-07-08 08:58:51";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18409769";"11784201";"Выполнение работ по капитальному ремонту помещений корпуса № 22 МБУЗ «Гатчинская ЦРКБ » . ";"30271980";NULL;"0";"2015-07-08 06:38:22";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18414494";"11969894";"Мясо говядина ";"2982518";NULL;"0";"2015-07-08 02:06:59";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18415006";"11969608";"Мясо говядина ";"2982518";NULL;"0";"2015-07-08 02:07:26";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18428523";"11925561";"1416ЭА-2-12.Открытый аукцион в электронной форме выполнение работ по капитальному ремонту Кудьминской врачебной амбулатории ГБУЗ НО «Богородская ЦРБ» ";"1180684";NULL;"0";"2015-07-08 03:07:17";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18429520";"11942241";"Выполнение работ по капитальному ремонту водопроводной сети по ул. Партизанская -Школьная в с. Тертеж , протяженностью 1950 метров ";"1764008";NULL;"0";"2015-07-08 02:39:23";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18434106";"14398514";"поставка малых архитектурных форм с установкой их на придомовых территориях жилых домов города Тамбова ";"1915777";NULL;"0";"2015-07-05 03:51:07";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18434191";"14398492";"поставка малых архитектурных форм с установкой их на придомовых территориях жилых домов города Тамбова ";"1880140";NULL;"0";"2015-07-05 03:51:19";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18434194";"14398495";"поставка малых архитектурных форм с установкой их на придомовых территориях жилых домов города Тамбова ";"2321222";NULL;"0";"2015-07-05 03:51:18";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18434240";"14399296";"поставка малых архитектурных форм с установкой их на придомовых территориях жилых домов города Тамбова ";"2882861";NULL;"0";"2015-07-05 03:48:52";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18435498";"12013391";"1460ЭА-2-12.Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на выполнение работ по капитальному ремонту Комаровской врачебной амбулатории ГБУЗ НО «Богородская ЦРБ» ";"2213000";NULL;"0";"2015-07-08 01:23:08";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18443867";"12023582";"выполнение работ по огнезащите деревянных конструкций кровли зданий ";"2950105";NULL;"0";"2015-07-08 01:06:31";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18456622";"14415750";"Поставка технологического оборудования пищеблока для детского сада по ул. Мира в Кировском районе г. Новосибирска. ";"2333780";NULL;"0";"2015-07-05 03:24:29";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18457134";"14415857";"63ЭА-1-12 Открытый аукцион в электронной форме на поставку товара (матрац тракционный пенополиуретановый с наматрацником) для ГБУ ""Борский ПНИ в 4 квартал 2012 года ";"1440000";NULL;"0";"2015-07-05 03:23:42";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18461834";"14420260";"3099ЭА-2-12. Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на выполнение работ по капитальному ремонту ГБУЗ НО « НООД » - замена оконных блоков в филиале №1 ";"1891776";NULL;"0";"2015-07-05 03:12:30";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18461866";"14420240";"Открытый аукцион в электронной форме на право заключения государственного контракта на поставку угля для нужд Управления Федеральной службы исполнения наказаний по Курской области ";"1550000";NULL;"0";"2015-07-05 03:12:40";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18461936";"14420289";"Поставка офисной мебели ";"1719919.96";NULL;"0";"2015-07-05 03:12:18";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18462455";"14420640";"3093ЭА-2-12. Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на выполнение работ по капитальному ремонту 1 этажа и подвала здания ветеринарной лечебницы ГБУ НО « Госветуправление ГО г. Н.Новгород» ";"19340420";NULL;"0";"2015-07-05 03:10:55";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18472627";"14429825";"Выполнение работ по капитальному ремонту системы электроснабжения терапевтического отделения МБМУ « Ермаковская центральная районная больница» Ермаковского района Красноярского края ";"4129923";NULL;"0";"2015-07-05 02:52:18";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18472798";"14429725";"Проведение капитального ремонта гинекологического отделения МБУЗ « Нижнеингашская ЦРБ"" (82-ЭА/12) ";"8123660";NULL;"0";"2015-07-05 02:52:56";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18472825";"14429733";"Выполнение работ по завершению строительства объекта «Реконструкция детского сада № 330 по ул. Сергея Лазо , 28а» в г. Красноярске ";"7693229.77";NULL;"0";"2015-07-05 02:52:52";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18476882";"14432536";"Поставка штор и занавесей для нужд СПб ГБСУСО ""Психоневрологический интернат № 3"" ";"1385176.3";NULL;"0";"2015-07-05 02:46:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18478052";"14433795";"Поставка лекарственных препаратов для неврологического отделения. ";"2900366.67";NULL;"0";"2015-07-05 02:44:43";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18478060";"14433797";"Поставка дизельной электростанции для нужд МБУЗ Успенская ЦРБ ";"2950000";NULL;"0";"2015-07-05 02:44:42";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18479242";"12022701";"Выполнение работ по ремонту кровли зданий МБОУ ДОД ДЮСШ «Химик» ";"1991740.64";NULL;"0";"2015-07-08 01:10:14";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18479249";"12022438";"Укрепление береговой линии на р. Туба по ул. Зеленая, с. Пойлово . ";"1826863";NULL;"0";"2015-07-08 01:11:31";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18479266";"12022436";"Укрепление береговой линии на р.Туба по ул. Партизанская , р. п. Курагино . ";"2043328";NULL;"0";"2015-07-08 01:11:31";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18486944";"11804236";"выполнение работ по реконструкции и строительству гидротехнических сооружений находящихся в муниципальной собственности ( защитная дамба на реке Урюп и Объюл в с. Ивановка Шарыповского района ) ";"4283612";NULL;"0";"2015-07-08 06:11:05";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18487078";"11820293";"«Реконструкция сетей водопровода в с. Тимирязево , пос. Новознаменский Башмаковского района Пензенской области». ";"8425060";NULL;"0";"2015-07-08 05:43:07";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18488563";"14444490";"Поставка офисной мебели. ";"6397421";NULL;"0";"2015-07-05 02:20:17";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18492078";"11793133";"Выполнение строительно-монтажных работ по объекту: «Проектирование и строительство водопровода в с. Борское муниципального района Борский». ";"17519850";NULL;"0";"2015-07-08 06:27:17";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18492395";"14445658";"Организация подъезда к земельному участку за индивидуальным посёлком г.Дивногорска. ";"4732324";NULL;"0";"2015-07-05 02:16:35";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18492504";"11862906";"Капитальный ремонт здания ГБОУ Самарской области СОШ села Русская Васильевка муниципального района Кошкинский Самарской области, расположенного по адресу: Самарская область, Кошкинский район, с. Русская Васильевка ул. Луговая д.1 ";"14005938.84";NULL;"0";"2015-07-08 04:52:36";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18500522";"14451175";"Поставка дизель-генераторной установки ";"6000000";NULL;"0";"2015-07-05 02:07:41";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18501725";"14453085";"Капитальный ремонт кровли здания МБДОУ «Ермаковский детский сад №1 комбинированного вида» ";"2350000";NULL;"0";"2015-07-05 02:02:49";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18504350";"14453750";"открытый аукцион в электронной форме на право заключить муниципальный контракт на выполнение строительно-монтажных работ по устройству системы водоснабжения для деревень Ильинское, Сверчково , Княжево , Юрасово , Макарово Краснослободского сельсовета городского округа г.Бор. ";"20442728";NULL;"0";"2015-07-05 02:01:17";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"18512909";"14463038";"3104ЭА-1-12.Открытый аукцион в электронной форме на право заключить гражданско-правовой договор на поставку дефибриллятора – монитора для нужд ГБУЗ НО «Арзамасский родильный дом» ";"1076610";NULL;"0";"2015-07-05 01:37:49";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
